,date,date_wxstation,LATITUDE,LONGITUDE,PRCP,SNOW,TMAX,TMIN,wx_station,did_PRCP,did_SNOW
6860,2011-06-02,2011-06-02_east_glac,48.4472,-113.2236,0.01,0.0,58.0,41.0,east_glac,1,0
6861,2011-06-02,2011-06-02_many_glac,48.8,-113.67,0.7,0.0,52.0,38.0,many_glac,1,0
6862,2011-06-02,2011-06-02_st_mary,48.7375,-113.4305,0.7,0.0,50.0,38.0,st_mary,1,0
6863,2011-06-02,2011-06-02_west_glac,48.5002,-113.9847,0.23,0.0,59.0,43.0,west_glac,1,0
6864,2011-06-03,2011-06-03_east_glac,48.4472,-113.2236,0.0,0.0,54.0,38.0,east_glac,0,0
6865,2011-06-03,2011-06-03_many_glac,48.8,-113.67,0.2,0.0,49.0,37.0,many_glac,1,0
6866,2011-06-03,2011-06-03_st_mary,48.7375,-113.4305,0.2,0.0,51.0,38.0,st_mary,1,0
6867,2011-06-03,2011-06-03_west_glac,48.5002,-113.9847,1.05,0.0,49.0,39.0,west_glac,1,0
6868,2011-06-04,2011-06-04_east_glac,48.4472,-113.2236,0.1,0.0,52.0,33.0,east_glac,1,0
6869,2011-06-04,2011-06-04_many_glac,48.8,-113.67,0.1,0.0,61.0,42.0,many_glac,1,0
6870,2011-06-04,2011-06-04_st_mary,48.7375,-113.4305,0.1,0.0,63.0,38.0,st_mary,1,0
6871,2011-06-04,2011-06-04_west_glac,48.5002,-113.9847,0.0,0.0,65.0,37.0,west_glac,0,0
6872,2011-06-05,2011-06-05_east_glac,48.4472,-113.2236,0.0,0.0,64.0,35.0,east_glac,0,0
6873,2011-06-05,2011-06-05_many_glac,48.8,-113.67,0.0,0.0,72.0,40.0,many_glac,0,0
6874,2011-06-05,2011-06-05_st_mary,48.7375,-113.4305,0.0,0.0,73.0,36.0,st_mary,0,0
6875,2011-06-05,2011-06-05_west_glac,48.5002,-113.9847,0.0,0.0,76.0,36.0,west_glac,0,0
6876,2011-06-06,2011-06-06_east_glac,48.4472,-113.2236,0.0,0.0,73.0,45.0,east_glac,0,0
6877,2011-06-06,2011-06-06_many_glac,48.8,-113.67,0.0,0.0,57.0,41.0,many_glac,0,0
6878,2011-06-06,2011-06-06_st_mary,48.7375,-113.4305,0.0,0.0,58.0,45.0,st_mary,0,0
6879,2011-06-06,2011-06-06_west_glac,48.5002,-113.9847,0.0,0.0,77.0,48.0,west_glac,0,0
6880,2011-06-07,2011-06-07_east_glac,48.4472,-113.2236,1.2,0.0,56.0,45.0,east_glac,1,0
6881,2011-06-07,2011-06-07_many_glac,48.8,-113.67,0.2,0.0,51.0,40.0,many_glac,1,0
6882,2011-06-07,2011-06-07_st_mary,48.7375,-113.4305,0.2,0.0,51.0,43.0,st_mary,1,0
6883,2011-06-07,2011-06-07_west_glac,48.5002,-113.9847,0.07,0.0,64.0,49.0,west_glac,1,0
6884,2011-06-08,2011-06-08_east_glac,48.4472,-113.2236,0.46,0.0,49.0,39.0,east_glac,1,0
6885,2011-06-08,2011-06-08_many_glac,48.8,-113.67,0.7,0.0,45.0,39.0,many_glac,1,0
6886,2011-06-08,2011-06-08_st_mary,48.7375,-113.4305,0.7,0.0,46.0,40.0,st_mary,1,0
6887,2011-06-08,2011-06-08_west_glac,48.5002,-113.9847,0.19,0.0,59.0,45.0,west_glac,1,0
6888,2011-06-09,2011-06-09_east_glac,48.4472,-113.2236,1.3,0.0,43.0,39.0,east_glac,1,0
6889,2011-06-09,2011-06-09_many_glac,48.8,-113.67,0.3,0.0,55.0,40.0,many_glac,1,0
6890,2011-06-09,2011-06-09_st_mary,48.7375,-113.4305,0.3,0.0,54.0,41.0,st_mary,1,0
6891,2011-06-09,2011-06-09_west_glac,48.5002,-113.9847,0.0,0.0,60.0,43.0,west_glac,0,0
6892,2011-06-10,2011-06-10_east_glac,48.4472,-113.2236,0.02,0.0,49.0,36.0,east_glac,1,0
6893,2011-06-10,2011-06-10_many_glac,48.8,-113.67,0.0,0.0,61.0,43.0,many_glac,0,0
6894,2011-06-10,2011-06-10_st_mary,48.7375,-113.4305,0.0,0.0,61.0,47.0,st_mary,0,0
6895,2011-06-10,2011-06-10_west_glac,48.5002,-113.9847,0.0,0.0,63.0,48.0,west_glac,0,0
6896,2011-06-11,2011-06-11_east_glac,48.4472,-113.2236,0.0,0.0,58.0,42.0,east_glac,0,0
6897,2011-06-11,2011-06-11_many_glac,48.8,-113.67,0.0,0.0,63.0,42.0,many_glac,0,0
6898,2011-06-11,2011-06-11_st_mary,48.7375,-113.4305,0.0,0.0,63.0,42.0,st_mary,0,0
6899,2011-06-11,2011-06-11_west_glac,48.5002,-113.9847,0.0,0.0,63.0,43.0,west_glac,0,0
6900,2011-06-12,2011-06-12_east_glac,48.4472,-113.2236,0.0,0.0,43.0,39.0,east_glac,0,0
6901,2011-06-12,2011-06-12_many_glac,48.8,-113.67,0.0,0.0,62.0,41.0,many_glac,0,0
6902,2011-06-12,2011-06-12_st_mary,48.7375,-113.4305,0.0,0.0,63.0,39.0,st_mary,0,0
6903,2011-06-12,2011-06-12_west_glac,48.5002,-113.9847,0.0,0.0,66.0,42.0,west_glac,0,0
6904,2011-06-13,2011-06-13_east_glac,48.4472,-113.2236,0.0,0.0,59.0,40.0,east_glac,0,0
6905,2011-06-13,2011-06-13_many_glac,48.8,-113.67,0.0,0.0,54.0,45.0,many_glac,0,0
6906,2011-06-13,2011-06-13_st_mary,48.7375,-113.4305,0.0,0.0,59.0,40.0,st_mary,0,0
6907,2011-06-13,2011-06-13_west_glac,48.5002,-113.9847,0.1,0.0,67.0,44.0,west_glac,1,0
6908,2011-06-14,2011-06-14_east_glac,48.4472,-113.2236,0.06,0.0,58.0,42.0,east_glac,1,0
6909,2011-06-14,2011-06-14_many_glac,48.8,-113.67,0.3,0.0,58.0,44.0,many_glac,1,0
6910,2011-06-14,2011-06-14_st_mary,48.7375,-113.4305,0.3,0.0,58.0,45.0,st_mary,1,0
6911,2011-06-14,2011-06-14_west_glac,48.5002,-113.9847,0.45,0.0,55.0,46.0,west_glac,1,0
6912,2011-06-15,2011-06-15_east_glac,48.4472,-113.2236,0.0,0.0,58.0,36.0,east_glac,0,0
6913,2011-06-15,2011-06-15_many_glac,48.8,-113.67,0.1,0.0,55.0,42.0,many_glac,1,0
6914,2011-06-15,2011-06-15_st_mary,48.7375,-113.4305,0.1,0.0,53.0,43.0,st_mary,1,0
6915,2011-06-15,2011-06-15_west_glac,48.5002,-113.9847,0.01,0.0,54.0,40.0,west_glac,1,0
6916,2011-06-16,2011-06-16_east_glac,48.4472,-113.2236,0.01,0.0,54.0,39.0,east_glac,1,0
6917,2011-06-16,2011-06-16_many_glac,48.8,-113.67,0.1,0.0,48.0,40.0,many_glac,1,0
6918,2011-06-16,2011-06-16_st_mary,48.7375,-113.4305,0.1,0.0,51.0,41.0,st_mary,1,0
6919,2011-06-16,2011-06-16_west_glac,48.5002,-113.9847,0.12,0.0,54.0,42.0,west_glac,1,0
6920,2011-06-17,2011-06-17_east_glac,48.4472,-113.2236,0.0,0.0,53.0,41.0,east_glac,0,0
6921,2011-06-17,2011-06-17_many_glac,48.8,-113.67,0.0,0.0,52.0,41.0,many_glac,0,0
6922,2011-06-17,2011-06-17_st_mary,48.7375,-113.4305,0.0,0.0,55.0,44.0,st_mary,0,0
6923,2011-06-17,2011-06-17_west_glac,48.5002,-113.9847,0.52,0.0,49.0,43.0,west_glac,1,0
6924,2011-06-18,2011-06-18_east_glac,48.4472,-113.2236,0.0,0.0,58.0,44.0,east_glac,0,0
6925,2011-06-18,2011-06-18_many_glac,48.8,-113.67,0.1,0.0,61.0,46.0,many_glac,1,0
6926,2011-06-18,2011-06-18_st_mary,48.7375,-113.4305,0.1,0.0,61.0,45.0,st_mary,1,0
6927,2011-06-18,2011-06-18_west_glac,48.5002,-113.9847,0.38,0.0,56.0,46.0,west_glac,1,0
6928,2011-06-19,2011-06-19_east_glac,48.4472,-113.2236,0.01,0.0,58.0,45.0,east_glac,1,0
6929,2011-06-19,2011-06-19_many_glac,48.8,-113.67,0.0,0.0,53.0,46.0,many_glac,0,0
6930,2011-06-19,2011-06-19_st_mary,48.7375,-113.4305,0.0,0.0,57.0,48.0,st_mary,0,0
6931,2011-06-19,2011-06-19_west_glac,48.5002,-113.9847,0.03,0.0,56.0,46.0,west_glac,1,0
6932,2011-06-20,2011-06-20_east_glac,48.4472,-113.2236,0.0,0.0,59.0,48.0,east_glac,0,0
6933,2011-06-20,2011-06-20_many_glac,48.8,-113.67,0.1,0.0,63.0,46.0,many_glac,1,0
6934,2011-06-20,2011-06-20_st_mary,48.7375,-113.4305,0.1,0.0,65.0,50.0,st_mary,1,0
6935,2011-06-20,2011-06-20_west_glac,48.5002,-113.9847,0.09,0.0,62.0,48.0,west_glac,1,0
6936,2011-06-21,2011-06-21_east_glac,48.4472,-113.2236,0.0,0.0,63.0,45.0,east_glac,0,0
6937,2011-06-21,2011-06-21_many_glac,48.8,-113.67,0.0,0.0,69.0,42.0,many_glac,0,0
6938,2011-06-21,2011-06-21_st_mary,48.7375,-113.4305,0.0,0.0,69.0,48.0,st_mary,0,0
6939,2011-06-21,2011-06-21_west_glac,48.5002,-113.9847,0.0,0.0,72.0,40.0,west_glac,0,0
6940,2011-06-22,2011-06-22_east_glac,48.4472,-113.2236,0.0,0.0,68.0,46.0,east_glac,0,0
6941,2011-06-22,2011-06-22_many_glac,48.8,-113.67,0.0,0.0,75.0,42.0,many_glac,0,0
6942,2011-06-22,2011-06-22_st_mary,48.7375,-113.4305,0.0,0.0,77.0,43.0,st_mary,0,0
6943,2011-06-22,2011-06-22_west_glac,48.5002,-113.9847,0.0,0.0,78.0,42.0,west_glac,0,0
6944,2011-06-23,2011-06-23_east_glac,48.4472,-113.2236,0.0,0.0,75.0,50.0,east_glac,0,0
6945,2011-06-23,2011-06-23_many_glac,48.8,-113.67,0.2,0.0,68.0,46.0,many_glac,1,0
6946,2011-06-23,2011-06-23_st_mary,48.7375,-113.4305,0.2,0.0,71.0,48.0,st_mary,1,0
6947,2011-06-23,2011-06-23_west_glac,48.5002,-113.9847,0.73,0.0,78.0,51.0,west_glac,1,0
6948,2011-06-24,2011-06-24_east_glac,48.4472,-113.2236,0.0,0.0,73.0,37.0,east_glac,0,0
6949,2011-06-24,2011-06-24_many_glac,48.8,-113.67,0.1,0.0,57.0,47.0,many_glac,1,0
6950,2011-06-24,2011-06-24_st_mary,48.7375,-113.4305,0.1,0.0,59.0,46.0,st_mary,1,0
6951,2011-06-24,2011-06-24_west_glac,48.5002,-113.9847,0.0,0.0,64.0,41.0,west_glac,0,0
6952,2011-06-25,2011-06-25_east_glac,48.4472,-113.2236,0.02,0.0,59.0,38.0,east_glac,1,0
6953,2011-06-25,2011-06-25_many_glac,48.8,-113.67,0.1,0.0,59.0,46.0,many_glac,1,0
6954,2011-06-25,2011-06-25_st_mary,48.7375,-113.4305,0.1,0.0,59.0,46.0,st_mary,1,0
6955,2011-06-25,2011-06-25_west_glac,48.5002,-113.9847,0.0,0.0,63.0,37.0,west_glac,0,0
6956,2011-06-26,2011-06-26_east_glac,48.4472,-113.2236,0.0,0.0,59.0,39.0,east_glac,0,0
6957,2011-06-26,2011-06-26_many_glac,48.8,-113.67,0.0,0.0,59.0,40.0,many_glac,0,0
6958,2011-06-26,2011-06-26_st_mary,48.7375,-113.4305,0.0,0.0,62.0,36.0,st_mary,0,0
6959,2011-06-26,2011-06-26_west_glac,48.5002,-113.9847,0.0,0.0,62.0,37.0,west_glac,0,0
6960,2011-06-27,2011-06-27_east_glac,48.4472,-113.2236,0.0,0.0,61.0,35.0,east_glac,0,0
6961,2011-06-27,2011-06-27_many_glac,48.8,-113.67,0.0,0.0,72.0,35.0,many_glac,0,0
6962,2011-06-27,2011-06-27_st_mary,48.7375,-113.4305,0.0,0.0,74.0,31.0,st_mary,0,0
6963,2011-06-27,2011-06-27_west_glac,48.5002,-113.9847,0.01,0.0,76.0,38.0,west_glac,1,0
6964,2011-06-28,2011-06-28_east_glac,48.4472,-113.2236,0.0,0.0,73.0,43.0,east_glac,0,0
6965,2011-06-28,2011-06-28_many_glac,48.8,-113.67,0.0,0.0,80.0,43.0,many_glac,0,0
6966,2011-06-28,2011-06-28_st_mary,48.7375,-113.4305,0.0,0.0,83.0,42.0,st_mary,0,0
6967,2011-06-28,2011-06-28_west_glac,48.5002,-113.9847,0.0,0.0,83.0,44.0,west_glac,0,0
6968,2011-06-29,2011-06-29_east_glac,48.4472,-113.2236,0.0,0.0,81.0,51.0,east_glac,0,0
6969,2011-06-29,2011-06-29_many_glac,48.8,-113.67,0.6,0.0,69.0,50.0,many_glac,1,0
6970,2011-06-29,2011-06-29_st_mary,48.7375,-113.4305,0.6,0.0,75.0,52.0,st_mary,1,0
6971,2011-06-29,2011-06-29_west_glac,48.5002,-113.9847,0.03,0.0,83.0,52.0,west_glac,1,0
6972,2011-06-30,2011-06-30_east_glac,48.4472,-113.2236,0.15,0.0,75.0,52.0,east_glac,1,0
6973,2011-06-30,2011-06-30_many_glac,48.8,-113.67,0.3,0.0,57.0,48.0,many_glac,1,0
6974,2011-06-30,2011-06-30_st_mary,48.7375,-113.4305,0.3,0.0,60.0,51.0,st_mary,1,0
6975,2011-06-30,2011-06-30_west_glac,48.5002,-113.9847,0.17,0.0,64.0,53.0,west_glac,1,0
6976,2011-07-01,2011-07-01_east_glac,48.4472,-113.2236,0.0,0.0,60.0,41.0,east_glac,0,0
6977,2011-07-01,2011-07-01_many_glac,48.8,-113.67,0.0,0.0,62.0,48.0,many_glac,0,0
6978,2011-07-01,2011-07-01_st_mary,48.7375,-113.4305,0.0,0.0,66.0,49.0,st_mary,0,0
6979,2011-07-01,2011-07-01_west_glac,48.5002,-113.9847,0.0,0.0,67.0,41.0,west_glac,0,0
6980,2011-07-02,2011-07-02_east_glac,48.4472,-113.2236,0.0,0.0,65.0,42.0,east_glac,0,0
6981,2011-07-02,2011-07-02_many_glac,48.8,-113.67,0.0,0.0,72.0,45.0,many_glac,0,0
6982,2011-07-02,2011-07-02_st_mary,48.7375,-113.4305,0.0,0.0,75.0,42.0,st_mary,0,0
6983,2011-07-02,2011-07-02_west_glac,48.5002,-113.9847,0.0,0.0,75.0,41.0,west_glac,0,0
6984,2011-07-03,2011-07-03_east_glac,48.4472,-113.2236,0.0,0.0,74.0,40.0,east_glac,0,0
6985,2011-07-03,2011-07-03_many_glac,48.8,-113.67,0.0,0.0,73.0,41.0,many_glac,0,0
6986,2011-07-03,2011-07-03_st_mary,48.7375,-113.4305,0.0,0.0,76.0,38.0,st_mary,0,0
6987,2011-07-03,2011-07-03_west_glac,48.5002,-113.9847,0.0,0.0,80.0,42.0,west_glac,0,0
6988,2011-07-04,2011-07-04_east_glac,48.4472,-113.2236,0.0,0.0,76.0,42.0,east_glac,0,0
6989,2011-07-04,2011-07-04_many_glac,48.8,-113.67,0.0,0.0,73.0,43.0,many_glac,0,0
6990,2011-07-04,2011-07-04_st_mary,48.7375,-113.4305,0.0,0.0,76.0,42.0,st_mary,0,0
6991,2011-07-04,2011-07-04_west_glac,48.5002,-113.9847,0.0,0.0,80.0,42.0,west_glac,0,0
6992,2011-07-05,2011-07-05_east_glac,48.4472,-113.2236,0.0,0.0,75.0,42.0,east_glac,0,0
6993,2011-07-05,2011-07-05_many_glac,48.8,-113.67,0.0,0.0,76.0,42.0,many_glac,0,0
6994,2011-07-05,2011-07-05_st_mary,48.7375,-113.4305,0.0,0.0,79.0,38.0,st_mary,0,0
6995,2011-07-05,2011-07-05_west_glac,48.5002,-113.9847,0.0,0.0,80.0,43.0,west_glac,0,0
6996,2011-07-06,2011-07-06_east_glac,48.4472,-113.2236,0.0,0.0,78.0,44.0,east_glac,0,0
6997,2011-07-06,2011-07-06_many_glac,48.8,-113.67,0.0,0.0,80.0,43.0,many_glac,0,0
6998,2011-07-06,2011-07-06_st_mary,48.7375,-113.4305,0.0,0.0,82.0,38.0,st_mary,0,0
6999,2011-07-06,2011-07-06_west_glac,48.5002,-113.9847,0.0,0.0,83.0,44.0,west_glac,0,0
7000,2011-07-07,2011-07-07_east_glac,48.4472,-113.2236,0.0,0.0,83.0,46.0,east_glac,0,0
7001,2011-07-07,2011-07-07_many_glac,48.8,-113.67,0.2,0.0,82.0,45.0,many_glac,1,0
7002,2011-07-07,2011-07-07_st_mary,48.7375,-113.4305,0.2,0.0,84.0,41.0,st_mary,1,0
7003,2011-07-07,2011-07-07_west_glac,48.5002,-113.9847,0.0,0.0,85.0,48.0,west_glac,0,0
7004,2011-07-08,2011-07-08_east_glac,48.4472,-113.2236,0.0,0.0,84.0,54.0,east_glac,0,0
7005,2011-07-08,2011-07-08_many_glac,48.8,-113.67,0.2,0.0,60.0,50.0,many_glac,1,0
7006,2011-07-08,2011-07-08_st_mary,48.7375,-113.4305,0.2,0.0,63.0,51.0,st_mary,1,0
7007,2011-07-08,2011-07-08_west_glac,48.5002,-113.9847,0.4,0.0,84.0,42.0,west_glac,1,0
7008,2011-07-09,2011-07-09_east_glac,48.4472,-113.2236,0.0,0.0,63.0,42.0,east_glac,0,0
7009,2011-07-09,2011-07-09_many_glac,48.8,-113.67,0.0,0.0,65.0,48.0,many_glac,0,0
7010,2011-07-09,2011-07-09_st_mary,48.7375,-113.4305,0.0,0.0,68.0,47.0,st_mary,0,0
7011,2011-07-09,2011-07-09_west_glac,48.5002,-113.9847,0.0,0.0,71.0,42.0,west_glac,0,0
7012,2011-07-10,2011-07-10_east_glac,48.4472,-113.2236,0.0,0.0,67.0,39.0,east_glac,0,0
7013,2011-07-10,2011-07-10_many_glac,48.8,-113.67,0.0,0.0,70.0,44.0,many_glac,0,0
7014,2011-07-10,2011-07-10_st_mary,48.7375,-113.4305,0.0,0.0,73.0,36.0,st_mary,0,0
7015,2011-07-10,2011-07-10_west_glac,48.5002,-113.9847,0.0,0.0,72.0,39.0,west_glac,0,0
7016,2011-07-11,2011-07-11_east_glac,48.4472,-113.2236,0.0,0.0,72.0,41.0,east_glac,0,0
7017,2011-07-11,2011-07-11_many_glac,48.8,-113.67,0.0,0.0,74.0,39.0,many_glac,0,0
7018,2011-07-11,2011-07-11_st_mary,48.7375,-113.4305,0.0,0.0,78.0,39.0,st_mary,0,0
7019,2011-07-11,2011-07-11_west_glac,48.5002,-113.9847,0.0,0.0,82.0,46.0,west_glac,0,0
7020,2011-07-12,2011-07-12_east_glac,48.4472,-113.2236,0.0,0.0,72.0,49.0,east_glac,0,0
7021,2011-07-12,2011-07-12_many_glac,48.8,-113.67,0.1,0.0,72.0,53.0,many_glac,1,0
7022,2011-07-12,2011-07-12_st_mary,48.7375,-113.4305,0.1,0.0,78.0,53.0,st_mary,1,0
7023,2011-07-12,2011-07-12_west_glac,48.5002,-113.9847,0.08,0.0,82.0,55.0,west_glac,1,0
7024,2011-07-13,2011-07-13_east_glac,48.4472,-113.2236,0.1,0.0,72.0,49.0,east_glac,1,0
7025,2011-07-13,2011-07-13_many_glac,48.8,-113.67,0.1,0.0,75.0,48.0,many_glac,1,0
7026,2011-07-13,2011-07-13_st_mary,48.7375,-113.4305,0.1,0.0,75.0,48.0,st_mary,1,0
7027,2011-07-13,2011-07-13_west_glac,48.5002,-113.9847,0.04,0.0,81.0,53.0,west_glac,1,0
7028,2011-07-14,2011-07-14_east_glac,48.4472,-113.2236,0.13,0.0,72.0,49.0,east_glac,1,0
7029,2011-07-14,2011-07-14_many_glac,48.8,-113.67,0.1,0.0,64.0,50.0,many_glac,1,0
7030,2011-07-14,2011-07-14_st_mary,48.7375,-113.4305,0.1,0.0,66.0,48.0,st_mary,1,0
7031,2011-07-14,2011-07-14_west_glac,48.5002,-113.9847,0.13,0.0,76.0,51.0,west_glac,1,0
7032,2011-07-15,2011-07-15_east_glac,48.4472,-113.2236,0.0,0.0,66.0,51.0,east_glac,0,0
7033,2011-07-15,2011-07-15_many_glac,48.8,-113.67,0.1,0.0,62.0,51.0,many_glac,1,0
7034,2011-07-15,2011-07-15_st_mary,48.7375,-113.4305,0.1,0.0,67.0,48.0,st_mary,1,0
7035,2011-07-15,2011-07-15_west_glac,48.5002,-113.9847,0.0,0.0,69.0,47.0,west_glac,0,0
7036,2011-07-16,2011-07-16_east_glac,48.4472,-113.2236,0.0,0.0,67.0,40.0,east_glac,0,0
7037,2011-07-16,2011-07-16_many_glac,48.8,-113.67,0.0,0.0,77.0,49.0,many_glac,0,0
7038,2011-07-16,2011-07-16_st_mary,48.7375,-113.4305,0.0,0.0,80.0,37.0,st_mary,0,0
7039,2011-07-16,2011-07-16_west_glac,48.5002,-113.9847,0.0,0.0,79.0,43.0,west_glac,0,0
7040,2011-07-17,2011-07-17_east_glac,48.4472,-113.2236,0.0,0.0,79.0,45.0,east_glac,0,0
7041,2011-07-17,2011-07-17_many_glac,48.8,-113.67,0.0,0.0,84.0,45.0,many_glac,0,0
7042,2011-07-17,2011-07-17_st_mary,48.7375,-113.4305,0.0,0.0,86.0,41.0,st_mary,0,0
7043,2011-07-17,2011-07-17_west_glac,48.5002,-113.9847,0.0,0.0,85.0,48.0,west_glac,0,0
7044,2011-07-18,2011-07-18_east_glac,48.4472,-113.2236,0.0,0.0,81.0,51.0,east_glac,0,0
7045,2011-07-18,2011-07-18_many_glac,48.8,-113.67,0.0,0.0,88.0,50.0,many_glac,0,0
7046,2011-07-18,2011-07-18_st_mary,48.7375,-113.4305,0.0,0.0,91.0,45.0,st_mary,0,0
7047,2011-07-18,2011-07-18_west_glac,48.5002,-113.9847,0.0,0.0,90.0,52.0,west_glac,0,0
7048,2011-07-19,2011-07-19_east_glac,48.4472,-113.2236,0.0,0.0,90.0,51.0,east_glac,0,0
7049,2011-07-19,2011-07-19_many_glac,48.8,-113.67,0.6,0.0,82.0,48.0,many_glac,1,0
7050,2011-07-19,2011-07-19_st_mary,48.7375,-113.4305,0.6,0.0,83.0,46.0,st_mary,1,0
7051,2011-07-19,2011-07-19_west_glac,48.5002,-113.9847,0.0,0.0,89.0,51.0,west_glac,0,0
7052,2011-07-20,2011-07-20_east_glac,48.4472,-113.2236,0.0,0.0,83.0,47.0,east_glac,0,0
7053,2011-07-20,2011-07-20_many_glac,48.8,-113.67,0.2,0.0,61.0,48.0,many_glac,1,0
7054,2011-07-20,2011-07-20_st_mary,48.7375,-113.4305,0.2,0.0,66.0,50.0,st_mary,1,0
7055,2011-07-20,2011-07-20_west_glac,48.5002,-113.9847,0.11,0.0,68.0,55.0,west_glac,1,0
7056,2011-07-21,2011-07-21_east_glac,48.4472,-113.2236,0.1,0.0,60.0,42.0,east_glac,1,0
7057,2011-07-21,2011-07-21_many_glac,48.8,-113.67,0.1,0.0,60.0,49.0,many_glac,1,0
7058,2011-07-21,2011-07-21_st_mary,48.7375,-113.4305,0.1,0.0,63.0,53.0,st_mary,1,0
7059,2011-07-21,2011-07-21_west_glac,48.5002,-113.9847,0.0,0.0,68.0,43.0,west_glac,0,0
7060,2011-07-22,2011-07-22_east_glac,48.4472,-113.2236,0.0,0.0,66.0,46.0,east_glac,0,0
7061,2011-07-22,2011-07-22_many_glac,48.8,-113.67,0.8,0.0,53.0,40.0,many_glac,1,0
7062,2011-07-22,2011-07-22_st_mary,48.7375,-113.4305,0.8,0.0,60.0,48.0,st_mary,1,0
7063,2011-07-22,2011-07-22_west_glac,48.5002,-113.9847,0.62,0.0,62.0,51.0,west_glac,1,0
7064,2011-07-23,2011-07-23_east_glac,48.4472,-113.2236,0.0,0.0,61.0,44.0,east_glac,0,0
7065,2011-07-23,2011-07-23_many_glac,48.8,-113.67,0.1,0.0,66.0,44.0,many_glac,1,0
7066,2011-07-23,2011-07-23_st_mary,48.7375,-113.4305,0.1,0.0,69.0,41.0,st_mary,1,0
7067,2011-07-23,2011-07-23_west_glac,48.5002,-113.9847,0.0,0.0,72.0,39.0,west_glac,0,0
7068,2011-07-24,2011-07-24_east_glac,48.4472,-113.2236,0.0,0.0,70.0,44.0,east_glac,0,0
7069,2011-07-24,2011-07-24_many_glac,48.8,-113.67,0.0,0.0,75.0,48.0,many_glac,0,0
7070,2011-07-24,2011-07-24_st_mary,48.7375,-113.4305,0.0,0.0,79.0,37.0,st_mary,0,0
7071,2011-07-24,2011-07-24_west_glac,48.5002,-113.9847,0.0,0.0,79.0,40.0,west_glac,0,0
7072,2011-07-25,2011-07-25_east_glac,48.4472,-113.2236,0.02,0.0,79.0,47.0,east_glac,1,0
7073,2011-07-25,2011-07-25_many_glac,48.8,-113.67,0.0,0.0,79.0,44.0,many_glac,0,0
7074,2011-07-25,2011-07-25_st_mary,48.7375,-113.4305,0.0,0.0,83.0,40.0,st_mary,0,0
7075,2011-07-25,2011-07-25_west_glac,48.5002,-113.9847,0.0,0.0,79.0,47.0,west_glac,0,0
7076,2011-07-26,2011-07-26_east_glac,48.4472,-113.2236,0.04,0.0,76.0,53.0,east_glac,1,0
7077,2011-07-26,2011-07-26_many_glac,48.8,-113.67,0.0,0.0,60.0,51.0,many_glac,0,0
7078,2011-07-26,2011-07-26_st_mary,48.7375,-113.4305,0.0,0.0,62.0,53.0,st_mary,0,0
7079,2011-07-26,2011-07-26_west_glac,48.5002,-113.9847,0.03,0.0,81.0,54.0,west_glac,1,0
7080,2011-07-27,2011-07-27_east_glac,48.4472,-113.2236,0.0,0.0,61.0,46.0,east_glac,0,0
7081,2011-07-27,2011-07-27_many_glac,48.8,-113.67,0.1,0.0,64.0,51.0,many_glac,1,0
7082,2011-07-27,2011-07-27_st_mary,48.7375,-113.4305,0.1,0.0,68.0,54.0,st_mary,1,0
7083,2011-07-27,2011-07-27_west_glac,48.5002,-113.9847,0.2,0.0,69.0,50.0,west_glac,1,0
7084,2011-07-28,2011-07-28_east_glac,48.4472,-113.2236,0.0,0.0,66.0,44.0,east_glac,0,0
7085,2011-07-28,2011-07-28_many_glac,48.8,-113.67,0.0,0.0,71.0,46.0,many_glac,0,0
7086,2011-07-28,2011-07-28_st_mary,48.7375,-113.4305,0.0,0.0,72.0,49.0,st_mary,0,0
7087,2011-07-28,2011-07-28_west_glac,48.5002,-113.9847,0.0,0.0,75.0,44.0,west_glac,0,0
7088,2011-07-29,2011-07-29_east_glac,48.4472,-113.2236,0.0,0.0,72.0,46.0,east_glac,0,0
7089,2011-07-29,2011-07-29_many_glac,48.8,-113.67,0.0,0.0,72.0,53.0,many_glac,0,0
7090,2011-07-29,2011-07-29_st_mary,48.7375,-113.4305,0.0,0.0,78.0,45.0,st_mary,0,0
7091,2011-07-29,2011-07-29_west_glac,48.5002,-113.9847,0.0,0.0,80.0,46.0,west_glac,0,0
7092,2011-07-30,2011-07-30_east_glac,48.4472,-113.2236,0.0,0.0,75.0,43.0,east_glac,0,0
7093,2011-07-30,2011-07-30_many_glac,48.8,-113.67,0.0,0.0,78.0,44.0,many_glac,0,0
7094,2011-07-30,2011-07-30_st_mary,48.7375,-113.4305,0.0,0.0,83.0,39.0,st_mary,0,0
7095,2011-07-30,2011-07-30_west_glac,48.5002,-113.9847,0.0,0.0,84.0,45.0,west_glac,0,0
7096,2011-07-31,2011-07-31_east_glac,48.4472,-113.2236,0.02,0.0,83.0,51.0,east_glac,1,0
7097,2011-07-31,2011-07-31_many_glac,48.8,-113.67,0.0,0.0,78.0,57.0,many_glac,0,0
7098,2011-07-31,2011-07-31_st_mary,48.7375,-113.4305,0.0,0.0,82.0,53.0,st_mary,0,0
7099,2011-07-31,2011-07-31_west_glac,48.5002,-113.9847,0.09,0.0,85.0,51.0,west_glac,1,0
7100,2011-08-01,2011-08-01_east_glac,48.4472,-113.2236,0.0,0.0,82.0,54.0,east_glac,0,0
7101,2011-08-01,2011-08-01_many_glac,48.8,-113.67,0.0,0.0,77.0,52.0,many_glac,0,0
