"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25"
"10/04/2005","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","13","26","11","17"
"10/05/2005","32","PM10","White Fish Dead End","30-029-0009","AQS","15","18","32","."
"10/06/2005","33","PM10","White Fish Dead End","30-029-0009","AQS","16","14","33","."
"10/07/2005","50","PM2.5","White Fish Dead End","30-029-0009","AQS","13","25","21","50"
"10/08/2005","25","PM10","White Fish Dead End","30-029-0009","AQS","10","22","25","."
"10/09/2005","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","10","26","23","."
"10/10/2005","57","PM2.5","White Fish Dead End","30-029-0009","AQS","15","31","32","57"
"10/11/2005","32","PM10","White Fish Dead End","30-029-0009","AQS","16","28","32","."
"10/12/2005","43","PM10","White Fish Dead End","30-029-0009","AQS","15","19","43","."
"10/13/2005","42","PM2.5","White Fish Dead End","30-029-0009","AQS","10","33","24","42"
"10/14/2005","37","PM10","White Fish Dead End","30-029-0009","AQS","19","23","37","."
"10/15/2005","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","17","27","26","."
"10/16/2005","34","PM2.5","White Fish Dead End","30-029-0009","AQS","15","31","17","34"
"10/17/2005","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","10","31","18","."
"10/18/2005","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","15","29","21","."
"10/19/2005","50","PM2.5","White Fish Dead End","30-029-0009","AQS","16","18","22","50"
"10/20/2005","22","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","13","22","19","."
"10/21/2005","24","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","15","24","23","."
"10/22/2005","53","PM2.5","White Fish Dead End","30-029-0009","AQS","15","13","30","53"
"10/23/2005","19","PM10","Kalispell Flathead Electric","30-029-0047","AQS","11","7","19","."
"10/24/2005","19","PM10","White Fish Dead End","30-029-0009","AQS","15","4","19","."
"10/25/2005","55","PM2.5","White Fish Dead End","30-029-0009","AQS","17","6","19","55"
"10/26/2005","26","CO","Moose's","30-029-0010","AQS","26","12","14","."
"10/27/2005","22","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","19","22","14","."
"10/28/2005","72","PM2.5","White Fish Dead End","30-029-0009","AQS","15","14","33","72"
"10/29/2005","30","PM10","White Fish Dead End","30-029-0009","AQS","15","24","30","."
"10/30/2005","24","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","10","24","22","."
"10/31/2005","54","PM2.5","White Fish Dead End","30-029-0009","AQS","22","24","20","54"
"11/01/2005","24","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","17","24","13","."
"11/02/2005","25","PM10","White Fish Dead End","30-029-0009","AQS","19","24","25","."
"11/03/2005","68","PM2.5","White Fish Dead End","30-029-0009","AQS","20","20","50","68"
"11/04/2005","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","11","29","20","."
"11/05/2005","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","10","29","12","."
"11/06/2005","28","PM2.5","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","10","23","12","28"
"11/07/2005","32","PM10","White Fish Dead End","30-029-0009","AQS","20","27","32","."
"11/08/2005","23","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","15","23","17","."
"11/09/2005","59","PM2.5","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","17","27","36","59"
"11/10/2005","49","PM10","Kalispell Flathead Electric","30-029-0047","AQS","27","27","49","."
"11/11/2005","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","28","31","16","."
"11/12/2005","29","PM2.5","White Fish Dead End","30-029-0009","AQS","8","25","17","29"
"11/13/2005","25","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","13","25","19","."
"11/14/2005","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","19","26","19","."
"11/15/2005","56","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","16","27","31","56"
"11/16/2005","19","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","19","19","13","."
"11/17/2005","37","PM10","White Fish Dead End","30-029-0009","AQS","20","19","37","."
"11/18/2005","60","PM2.5","White Fish Dead End","30-029-0009","AQS","26","17","45","60"
"11/19/2005","39","PM10","White Fish Dead End","30-029-0009","AQS","18","11","39","."
"11/20/2005","17","PM10","Kalispell Flathead Electric","30-029-0047","AQS","16","14","17","."
"11/21/2005","35","PM2.5","White Fish Dead End","30-029-0009","AQS","20","11","15","35"
"11/22/2005","17","CO","Moose's","30-029-0010","AQS","17","10","15","."
"11/23/2005","20","CO","Moose's","30-029-0010","AQS","20","10","15","."
"11/24/2005","40","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","13","10","13","40"
"11/25/2005","18","CO","Moose's","30-029-0010","AQS","18","10","13","."
"11/26/2005","24","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","16","24","16","."
"11/27/2005","27","PM2.5","White Fish Dead End","30-029-0009","AQS","5","23","10","27"
"11/28/2005","23","PM10","Kalispell Flathead Electric","30-029-0047","AQS","22","22","23","."
"11/29/2005","23","PM10","White Fish Dead End","30-029-0009","AQS","19","21","23","."
"11/30/2005","62","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","19","19","21","62"
"12/01/2005","25","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","18","25","18","."
"12/02/2005","22","CO","Moose's","30-029-0010","AQS","22","20","19","."
"12/03/2005","58","PM2.5","White Fish Dead End","30-029-0009","AQS","24","23","19","58"
"12/04/2005","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","19","27","22","."
"12/05/2005","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","20","27","11","."
"12/06/2005","62","PM2.5","White Fish Dead End","30-029-0009","AQS","20","24","19","62"
"12/07/2005","24","PM10","White Fish Dead End","30-029-0009","AQS","18","21","24","."
"12/08/2005","24","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","14","24","19","."
"12/09/2005","75","PM2.5","White Fish Dead End","30-029-0009","AQS","24","21","28","75"
"12/10/2005","32","PM10","White Fish Dead End","30-029-0009","AQS","22","18","32","."
"12/11/2005","21","PM10","White Fish Dead End","30-029-0009","AQS","14","16","21","."
"12/12/2005","62","PM2.5","White Fish Dead End","30-029-0009","AQS","18","16","19","62"
"12/13/2005","22","PM10","Kalispell Flathead Electric","30-029-0047","AQS","22","21","22","."
"12/14/2005","24","CO","Moose's","30-029-0010","AQS","24","22","14","."
"12/15/2005","47","PM2.5","White Fish Dead End","30-029-0009","AQS","26","22","17","47"
"12/16/2005","24","CO","Moose's","30-029-0010","AQS","24","22","17","."
"12/17/2005","22","CO","Moose's","30-029-0010","AQS","22","20","19","."
"12/18/2005","66","PM2.5","White Fish Dead End","30-029-0009","AQS","18","19","23","66"
"12/19/2005","22","CO","Moose's","30-029-0010","AQS","22","19","20","."
"12/20/2005","20","PM10","Kalispell Flathead Electric","30-029-0047","AQS","19","15","20","."
"12/21/2005","105","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","25","13","39","105"
"12/22/2005","42","PM10","Kalispell Flathead Electric","30-029-0047","AQS","41","20","42","."
"12/23/2005","35","CO","Moose's","30-029-0010","AQS","35","23","26","."
"12/24/2005","42","PM2.5","White Fish Dead End","30-029-0009","AQS","26","24","21","42"
"12/25/2005","18","PM10","White Fish Dead End","30-029-0009","AQS","15","12","18","."
"12/26/2005","25","CO","Moose's","30-029-0010","AQS","25","17","20","."
"12/27/2005","43","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","28","20","17","43"
"12/28/2005","31","CO","Moose's","30-029-0010","AQS","31","14","13","."
"12/29/2005","26","CO","Moose's","30-029-0010","AQS","26","17","22","."
"12/30/2005","60","PM2.5","White Fish Dead End","30-029-0009","AQS","25","19","19","60"
"12/31/2005","27","CO","Moose's","30-029-0010","AQS","27",".","15","."
